link,page owner,commenter,comment,description,label
https://www.instagram.com/p/BeNtKjiDK78/,yek_livan_tafakor,gedas997779,"?????? ????? ?????... ??? ??? ?? ??????? ? ?????? ????? ?????? ?? ??? ?? ????? ????? ??? ?????? ?? ??????... ?? ???? ??? ????? ?? ??? ?? ????? ????? ?? ??? ??? ???? ???? ? ???? ??? ???? ??? ????? ?? ??? ????? ? ?? ???? ??? ??? ?? ?? ????? ? ???? ? ???? ??? ??? ?? ?? ?????
?? ?? ??? ???? ??? ???? ????? ????? ?? ??? ? ???? ???? ??????
??? ???? ?? ????? ?????? (????? ????) ??? ????? ????? ???? ????? ???? ? ?? ??? ?? (?????) ??? ? ??? ???? ??? ????? ?????? ?? ?? ?? ????? ????? ????????? ? ????? ????? ?? ???

??? × ?? × ??????? = ?????????????

?? ??????? ?????

?? ??? ??? ???? ?? ??? ? ?? ??? ???? ?? ???? ??? ?? ????? ???? ??? ??? ?? ??? ?? ?? ??? ???? ? ???? ?? ??? ? ????? ??? ??? ????? ????? ?? ??? ????? (?? ??? ??? ????) ????? ???? ?? ??.??????????? (?? ??????? ) ????? ????? ? ???? ??? ?? ?? ??? ??? ??? ? ???? ????? ?? ??????????????? (????? ??? ???????) ????? ?? ??? ????? ?? ? ??? ?? ???? ??? ?? ????? ????? ???? ???? ?? ?????????? (????? ??????) ??? ?? ???? ? ??? ???? ??? ??? ?? ??? ????? ? ??? ??? ????? ?? ?? ????? ???? ????????? ? ?? ???? ?? ????? ?? ????? ??? ???? ??????? ????? ?? ???? ???? ????????? (?? ??????) ????? ????? ? ????? ????? ?? ?? ??? ????? ????? ?? ??????????????? (?? ???????) ????? ????? ??? ???? ?????? ?? ?????? ???? ?? ??? ?? ???? ????? ???? ????...
???? ?????? ??? ???? ?? ?? ?? ???? ????? ???? ? ??? ???? ??? ????? ?????? ??? ????? ??????? ?? ?? ??? ???? ???? ???? ? ?? ????? ??? ???? ? ????? ?? ????? ??? ????? ?? ????? ???? ????????? ??? ????? ??? ?? ??? ????? ?? ????? ??? ?? ?? ??? ????????? ????? ???? ???? ??? ?? ???? ?? ?????? ???? ;
??? ???? ?? ??? ?? ??? ???? ??? ????? (???? ????? ? ??? ?? ??? ???? ?? ?????? ???? ?? ??? ?? ????? ?????? ?????? ???? ????) ?? ?? ????? ????????? ? ????? ????? ;

??? × ?? × ????????? = ??????????????

????? ??????? ?????

???... ??? ????? ??????? ????? ???? ?? ??? ?? ??? ?? ??? ??? ??? ??? ??? ? ?? ??? ?????????????????? (???? ? ??? ??????? ? ?????? ????? ???????) ????? ????? ?????????????? (???? ? ??? ???????? ????? ????? ??????) ???? (???? ???? ?????) ??? ????? ????? ????? ?? ????? ???? ?????? ?? ???? ?? ?? ???? ??? ??? ??? ?? ?? ??? ????? ???????... ??? ?? ??? ????? ???? ??? ????? ??? ????? ??? ?????",,m
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,nedayazadii,"??????? ????? ?? #???_???? ?? ?????? ???? ???? ?? ?? ??? ????? ????.. ??#???????_???_????
??#???2030
??#???????",,m
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,valinejade,@parviz.2833 ??????,,p
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,omidesadeq,@parviz.2833 ????? ??? ???????? ?????. ??? ?? ??? ???????. ?? ??? ????? ??? ?? ???? ?? ?? ????. ?? ???? ????? ?? ??? ??? ??????? ??? ? ???????? ????? ? ???? ???? ?? ????? ???? ????? ???????? ?? ?????? ????.?? ?? ??? ?????? ?? ???? ? ?? ???? ???? ???? ?? ?? ???? ? ??? ?? ????? ???.,,n
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,omidesadeq,@parviz.2833 ?? ???? ?????? ?? ???? ????? ??? ?????? ???? ???. ???? ?? ?? ???? ? ???? ? ?????? ???? ?????? ???.,,nn
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,mohammadma7692,@omidesadeq ???? ???? ????? ??? ??? ??? ??????? ?? ???? ????? ? ?????? ??? ?????? . ??? ?? ???? ????? ?????? ???? ???? ?? ??? ??? ??? ? ???? ? ???? ? ????? ? ??????? ???? ? ??? ??? ?? ?? ???? ?????? ?? ????? ?? ??? ?? ??????? ??? ?????? ?? ????? ??? ???? ??? ? ?? ?????? ?? ????? ??? ??? ?? ??? ?????? ?? ???????? ??? ??? ????? ??? ??????? ??? ? ????? ???? ?? ???? ??? ????? ? ??? ?????? ?? ???? ?????? ???? ?????? ??????? ?? ??? ??????? ??? ???? ??? ???? ?? ??????? ???? ?? ??? ? ????? ?????? ???? ???? ??? ???? ???? ????? ????? ?? ?? ???? ??? ????? ? ??? ???? ???? ????????? ???? ????????? ???? ??? ???? ??? ???? ?????? ??? ???? ????? ??? ?? ??? ??? ?? ??? ??? ??? ? ?????? ??? ??? ???? ??? ???? ??????? ?????? ???? ? ???? ????? ???? ??? ? ????? ????? ????? ??? ? ??? ???? ? ??? ????? ???? ???? ?????? ? ????? ??????? ?? ?? ???? ???,,nn
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,pedi_kei,???? ?? ???? ??? ???? ?? ??????@da.vood8334,,p
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,parviz.2833,@omidesadeq ?????? ???? ?? ??? ??? ??? ?? ??? ???????? ???? ??? ??? ? ??? ?? ????? ????????...????? ?????? ?????? ?????? ???? ???? ???? ???? ?? ????? ?????????? ?? ???? ???? ????? .?? ??? ??? ?? ??? ????? ? ???? ???? ?? ??? ??? ?????? ??? ???? ?? ?????? ..???? ?? ??? ?? ??????? ???? ???,,nn
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,fatemeh_org,@parviz.2833 ??? ?? ???? ????? ?? ?????? ????? ????? ??? ???????? ????? ?? ?? ?? ????? ???? ?????,,n
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,parviz.2833,@fatemeh_org ????? ?? ???? ???? ?????? ? ???? ???? ????? ?????? ????? ..????? ????? ?????? ?????? ?? ??? ????? ...??? ??? ????? ???? ??????? ?? ???? ????? ??? ????? ????? ?? ??? ?????. ..????? ?????? ???? ..????? ???? ?? ????? ????????,,n
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,myrhtm80,???? ?????,,pp
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,d.a.1349,?? ???? ???????? ???????,,nn
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,mahmoudi6969,@mahmoudi6969 ??? ????? ???? ??? ??? ?? ???? ??? ?????.09122990599,,m
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,dgsm741,"@parviz.2833 ?? ?? ??? ?????? ?????? ? ????? ?? ???? ???? ???? ????? ?? ???? ???????? ? ???? ?? ?????? ?? ?? ????? ??? ?????? ? ? ??? ??? ???? ?? ???? ????? ??? ??? ??? ????? ????",,nn
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,seyedalialiali,????,,nn
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,parsa_719,??? ????? ??? ??? ????? ????? ???????,,n
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,naze214,???? ???????? ???? ?????? .,,nn
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,h.v9847,@hq798 ????????????????,,p
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,h.v9847,@parviz.2833 ???? ?????? ? ???????? ?? ???? ????? ? ????? ?????? ??????,,nn
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,parviz.2833,@h.v9847 ???? ??? ??? ????? ???? ??? ??? ????? ?? ?? ?? ???? ???? ? ???? ??? ? ???? ????????? ?? ?? ????,,nn
https://www.instagram.com/p/BvT2KMthHz1/,nedayazadii,yones57318,??? ?? ?????,,nn
https://www.instagram.com/p/BWcY39GFGqX/,sayeaftab1000,sayeaftab1000,"??? ? ???? ?? ?? ??? ?????
?? ??? ???? ??? ??? ? ????? ??? ??? ??? ????? ????? ? ??? ??? ???? ?????? ?? ?? ??? ????? ?? ??? ???? ???...
??? ? ???? ??? ? ??????
??? ?? ?? ??? ??? ??????? ??????
??? ?? ?? ??? ?????? ?? ??? ??? ??? ????? ??? ??????
??? ?? ?? ??? ?????? ????? ??? ?? ?? ??? ???? ??????? ? ?? ?? ?????? ? ????? ? ???? ????? ?? ?????? ? ?? ??? ? ?????...!!!
??? ? ????? ??? ? ?????
???? ?? ?? ?????? ? ?? ????? ????? ????...
?? ??? ?????? ?????
?? ????? ???? ?????? ?????
??? ???? ?? ??? ??? ???
?????? ????? ??????? ?? ??? ??????
??? ? ????? ??? ???? ?? ?? ?? ???? ? ????????? ?? ???? ???? ????? ??? ? ????? ??? ?? ???? ???? ???? ??? ??? ???? ???...
? ??? ????? ??? ?? ???? ?????
??? ??? ??? ??? ? ????? ??? ?? ??? ????? ??? ?? #????? ???? ???? ????..
????? ?? ??? ??? ??? ???? ????
??? ???? ??? ??? ?? ??? ?? ?? ?? ??? ???? ??? ????? ? ???? ???? ????? ??? ????? ????...
???? ??? ??? ?? ??? ?? ?? ?? ???? ??????? ???? ???? ???? ?? ???? ???? ????? ????? ???? ????? ???? ????...
???? ??? ???? ?? ?? ??? ????? ????? ? ???? ??? ????!!!
???? ??? ????? ??? ??? ?????? ???? ????? ??? ????!!!
???? ????? ??? ??? ? ??? ???? ?? ??? ???? ?? ?? ???? ?? ??? ?? ? ???? ??? ?????...
#????_??????
#????_??????_??????_???_????
#????_???_????
#?????
#??????_????
#????? #???_??? #???_????? #?????
#????????_?????#2030#???2030",,n
https://www.instagram.com/p/BwmnCWHHzcZ/,halalzadehaa,halalzadehaa,"?????? ???? ?????? ?????
?? ????? ????????????? ?? ???? ???? ????????? ?????? ???. ?? ??? ???? ?????? ???????? ???? ???? ????? ?? ??? ??? ????? ? ????? ???? ????? ????.
.
?????? ?? ??? ??? ????? ??????? ???? ???? ?? ????? ???? ??? ????? « WSIS action lines and 2030 agenda» ???? ????. ??????? ???? ????? ?? ??? ?????? ???? ? ?????? ???? ????? ?????? ?????? ????? ??? ???? ?? ???? ???????? ???? ???? ???.
.
?????????? ???? ????? ????? ????? ????? ? ?? ??? ?? ??? «????? ????? ??????» ?? ???? «?????? ????» ???.
.
?????? ????? ?? ?????? ???? ??????? ???? ???????? ?? ????? ???? ????? ????????? ??? ??????? ??????? ????? ?? ??? ???? ?? ?? ????? ??? ????? ??? ??? ?? ????? ????? ??????.
Good afternoon. To answer this question, I would like to focus here only on the SDGs number 16 and 17. The goal sixteen of the SDG calls for building effective and accountable institutions at all levels.
I’m proud to inform you that we have made considerable progress in this regard. By expanding our government services we have tried to leverage efficiency, accessibility, transparency and accountability in government sector.
.
?? ????? ????? ??????? ???? ????? ?????? ???????:
.
«??? ????. ???? ???? ?? ??? ????? ????? ?? ?????? ???? ?? ??? ????? ?? ? ?? ??? ????? ???? ????? ???. ??? ????? ?? ??????? ????? ?????? ???? ? ?????? ?? ????? ???? ???. ?????? ?? ??? ????? ??? ?? ?? ?????? ????? ????????? ?? ??? ????? ?????????. ?? ??? ???????? ?? ????? ????? ????? ???? ??????? ?? ????? ????? ?????? ? ???????? ?? ?? ??? ????? ?????? ????».
.
#???_????_???_????? ???????????????????
????? ????? ???? ???? ?? ?? ?? ???? ???? ??? ????? ?? ??? ?????? ???? ? ?????? ?? ??? halalzadeha ????? ????.
.
???? ???? ????? ???????????? ????????
@halalzadehaa
???????????????????
#?????? #??????? #???????_?? #???? #????? #????_????_????? #??????? #???? #????_??????? #????_???_????? #?????_???_????? #???_????? #??????? #??????? #????_?????_?? #?????_??
#??????? #???2030 #?????? #?????? #??????_??? #????_?????? #???????? #????????? #???? #???????????? #????_????? #???? #?????",,n
https://www.instagram.com/p/BwmnCWHHzcZ/,halalzadehaa,_alireza_izadi_,???? ? ?? ?????,,n
https://www.instagram.com/p/BwmnCWHHzcZ/,halalzadehaa,iliya.1984,??? ???? ????? ???? ?? ?? ??? ????? ???? ????? ???? ??? ???? ???. ??? ???? ?????? ?? ???? ?? ?????? ????? ??????,,nn
https://www.instagram.com/p/BwmnCWHHzcZ/,halalzadehaa,rbyy519,??? ?? ?? ????? ??? ??? ?? ??? ???? ????? ?????? ???? ???? ????? ?? ????? ??????? ????? ?? ??????? ???? ???? .?? ??? ????? ???????? ???? ???? ??? ?? ?????? ??? ?? ???? ??????? ?????? ??? ???? ????? ??????,,nn
https://www.instagram.com/p/BwmnCWHHzcZ/,halalzadehaa,rahmanikianoosh,????? ????? ?? ???? ???? ?????? ????? 2030 ?? ????? ??,,m
https://www.instagram.com/p/BwmnCWHHzcZ/,halalzadehaa,59fifty_nine,????????,,p
https://www.instagram.com/p/BwmnCWHHzcZ/,halalzadehaa,m_jd_bjd,@azarijahromi ???? ?????????? ???????? ????????,,n
https://www.instagram.com/p/BwmnCWHHzcZ/,halalzadehaa,1884heydar,?? ?? ????? ?? ??? ????? ?????,,n
https://www.instagram.com/p/Bwj2kvbnDl7/,eshg_faghat_seyed_ali,eshg_faghat_seyed_ali,"?? ?????? ????? ?? ????? 98
#??????? #????? #??? #???2030","Image may contain: 1 person, text",n
https://www.instagram.com/p/Bwja51gn_uz/,mahdiamrollahi.b,mahdiamrollahi.b,"???? ???? ?? ???? ????? ?? ??? ?? ???? ?? ? ?? ???? ??? ???? ?? ?? ??? ????? ? ???? 3 ?? ???? ???? ???? ????
???? ???? ???? ??????? ??
#?????????
#???2030
#????_??????",,nn
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,s.safaei.n,"???? ??????
??????????????
________________________
#??????#??1400???????? #??????#?????????_??????#?????????#???_????_?????
#?????_??_??_???#??_????????#??????_???_???#??????_???
#???_??_??????#?????#???2030 #FATF
#?????_?????_???#????_????????",,p
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,nas.s450,??????,,p
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,mahboobehdarvishi1358,??????,,p
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,s.safaei.n,@mahboobehdarvishi1358 ??????,,p
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,ziaeifar_english,Fantabulous??????,,p
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,s.safaei.n,@ziaeifar_english thank u??????,,p
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,s.safaei.n,@ali.katirai ???????? ?????? ?? ??? ??????????,,n
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,m.andana76,??????????????,,p
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,s.safaei.n,@miss_____ahmadii ????????,,p
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,s.safaei.n,@m.andana76 ???????????? ?????,,p
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,s.safaei.n,@st.1974 ???? ?? ????? ???? ????,,p
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,alone7083,????????,,p
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,ali_moosavi_1400,?? ??? ?? ? ???? ???????? ? ???? ???? ??? ???? ?????? 93 ??? ???? 600????? ????? ????? ?????? ??? ??? ?????,,n
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,s.safaei.n,@alone7083 ??????,,nn
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,s.safaei.n,@ali_moosavi_1400 ???? ????? ????.????? ??? ?????,,nn
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,s.safaei.n,@0o888w888o0 ????,,p
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,62pinto67,"??????? ???????? ? ??? ?????? ????? ???? ?? ??? ???? ? ???? ??????",,p
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,ali_moosavi_1400,@s.safaei.n ???? ?????? ????? ???? ????? ????? ??? 14 ?? ?????? ????? ?????? ?? ?????? ????? ????? ???????,,n
https://www.instagram.com/p/Bwh_JLxntGc/,s.safaei.n,alireza98207,???? ???? ?????,,p
https://www.instagram.com/p/BwhiQ_3jHyx/,antiqarbzadegi,antiqarbzadegi,"#?????? #???? #??????? #????
#??? #2030 #???2030 #???_2030
#????? #???_???? #???_???? #??????? #????????????_??????? #?????_??????? #??????? #???????? #??????? #??????_??? #????????? #?????? #?????? #??? #?????? #??????? #??????? #????_??? #???????? #???????",,m
https://www.instagram.com/p/Bwemp71HOnK/,hmdlhypwr,hmdlhypwr,"?????? #????_????? ???? ???????? ?? ?????? ?? ????? ???? ????? ???? ?? ????? ??? ???? ??? ????? ???? ?? ?? ??? ????? ??? ? ?????? ???? ?? ??!!
#????? #???2030 #???????_????_???? #????
? ?: ????? ???? ?????? ?????? ?? ??? ??? ?????? ?????!",,nn
https://www.instagram.com/p/Bwemp71HOnK/,hmdlhypwr,hosseine527,???? ?? ???? ?????.,,nn
https://www.instagram.com/p/Bwemp71HOnK/,hmdlhypwr,mo.tr.7,????? ??? ??? ?????.?????? ?????? ??? ?????,,nn
https://www.instagram.com/p/Bwd8d7DlaFM/,javadfamilzakerian,javadfamilzakerian,"#???_???? ??? ????? ?? ????? .
??? ???? ?? #??? ???? ?? ?? ?? ??? ??? ?? #???? ????? ?? ?????? ??????? ?? ?? #?????? ????? ????? ??? ?? ???? ???! .
?? ????? ????? ? #????_????????
???? ???? #????_????? ???? ????? ????!? ????? ???? ?? ????? ?? ?? ???? ??? 2030 ???? ??????? .
.
#???2030 #???_2030 #?????_????? #?????? #????? @azarijahromi",,nn
https://www.instagram.com/p/Bwd8d7DlaFM/,javadfamilzakerian,iranianfruit,???? ??? ????,,p
https://www.instagram.com/p/Bwd4L4kn7n_/,mb12tc,mb12tc,"???? #????_????? ?? ????? ?? ????? ??? ?? ?? ????? ???...
?? ?? ??? ???? ????? ?? ??? ?? ??? ?????? ???? ???? ????? ?? ?? ??? ????? ??? ??? ????? ?? ??? ?????? ?? ?? ????? ?? ?????? ???? ???? ??????... #???_????
#???2030
#???_????
#???_??????_??_????
#????_?????","Image may contain: 1 person, text",n
https://www.instagram.com/p/BwczC_UnJKq/,mj.bz55,mj.bz55,"?? ?? ???? ????? ???? #?????? ?????? ?? ???? ?????? ? ???? ??????????? ?????? ???? ???? ?? #????? ???? ????????? ?? #????_??? ?????? ??? ????? ?? ??????? ???? ????? ??????? ?????? ??????? ?????????? ?? ??? ??????? ???? ???? ????? ??? ????? ? ??????? ???? ????? ????????? ?????? ? ????????? ?? ?????? ??????? ???? ???? ???? ?? ?????? ????? ?? ?????? ?? ???????? ???? ?????? ?? #FATF? ????? #??????? ?... ?????!! ?? ???? ????? ???? ?? ???????? ???? ??????? ???? ????? ???? ???? ??????? ??? ?? ???? ???? ?????? ???? ???????? ?????? ???? ?? ?????? ????? ?????? ??? ?? ??? ????? ??? ????? ???! /???? ????????? #???2030 #fatf",Image may contain: text,nn
https://www.instagram.com/p/BwczC_UnJKq/,mj.bz55,khoroshaan313,????? ??????,Image may contain: text,n
https://www.instagram.com/p/BwcwO9UgMlZ/,eftekhar_dahe60,eftekhar_dahe60,"????? ???? ????? ?? ?? ?? ??????? ???? ?? ??? ?? ?? ????? ?? ?? ??? ?????? ??? ?? ?????? ?
?????? ?? ????? ? ?????? ??????? ???? ?? ???.

#????#??????
#??????#???????
#??_?????
#??????#2030
#?????????
#???2030
#????_????? #????_????
#??????_???_??? #?????_????
#?????_?????? #???_?????? #?????#????_????_????_????? ?? #?????_???????_?_?????_??_????_????
@EFtekhar_dahe60
#??????_???_???
#??????_???60","Image may contain: 1 person, text",n
https://www.instagram.com/p/BwcwO9UgMlZ/,eftekhar_dahe60,adel.b.l.c.c.f.z,?? ??? ???,"Image may contain: 1 person, text",p
https://www.instagram.com/p/BwcwO9UgMlZ/,eftekhar_dahe60,mojtaba.bagerabade,????? ?????? ??? ???? ..????????? ???? ?????,"Image may contain: 1 person, text",m
https://www.instagram.com/p/BwcwO9UgMlZ/,eftekhar_dahe60,mojtaba.bagerabade,???? ??? ??? ????? ?? ??? ????? ????,"Image may contain: 1 person, text",p
https://www.instagram.com/p/BwcwO9UgMlZ/,eftekhar_dahe60,mojtaba.bagerabade,????? ???? ??????????,"Image may contain: 1 person, text",p
https://www.instagram.com/p/BwcwO9UgMlZ/,eftekhar_dahe60,mehran861231,???? ????? ???? ??? ????? ???? ?????..??????? ?????.??????????????,"Image may contain: 1 person, text",p
https://www.instagram.com/p/BwcwO9UgMlZ/,eftekhar_dahe60,moharamiyan2b,????? ?????? ?????.....?? ?????...,"Image may contain: 1 person, text",p
https://www.instagram.com/p/BwcwO9UgMlZ/,eftekhar_dahe60,tamiminia.abbas,?? ??? ??? ?? ?????? ???? ????? ??? .??? .,"Image may contain: 1 person, text",p
https://www.instagram.com/p/BwcwO9UgMlZ/,eftekhar_dahe60,tamiminia.abbas,???? ?? ???? ????? ? ????? ?????? ??? ??? ?? ??? ????? ??,"Image may contain: 1 person, text",n
https://www.instagram.com/p/BwcwO9UgMlZ/,eftekhar_dahe60,7185.farahbakhsh,"???? ???? ????? ??? ????? ????? ?? ??????????? ??? ?? ???? ??? ???? ???? ???????????? ???? ??? ??? ? ??????????? ?? ??? ?? ?? ??? ????? ??????.??????","Image may contain: 1 person, text",nn
https://www.instagram.com/p/BwchJjRnr8n/,srbz646,srbz646,"???? #????_????? ?? ????? ?? ????? ??? ?? ?? ????? ???...
?? ?? ??? ???? ????? ?? ??? ?? ??? ?????? ???? ???? ????? ?? ?? ??? ????? ??? ??? ????? ?? ??? ?????? ?? ?? ????? ?? ?????? ???? ???? ??????... #???_???? #???2030","Image may contain: 1 person, text",n
https://www.instagram.com/p/BwchJjRnr8n/,srbz646,aliarabsarhadi1331,?? ??? 2030?? ??????? ????? ?? ??? ?????,"Image may contain: 1 person, text",n
https://www.instagram.com/p/BwchJjRnr8n/,srbz646,ma1346_ir,??? ???? ????? ?? ?????? ?? ?????? ??????? ????? ????? ?? ?? ??? ????? ?? ??????? ???? ????? ?? ????? ????? ???? ?? ???? ?? ???????? ????? ???????? ??????? ??? ????? ???? . ????? ??????? ???? ?? ??? ?????? ???? ??? ? ?? ???? ?????? ??????.,"Image may contain: 1 person, text",nn
https://www.instagram.com/p/Bwcfkj-HgFA/,golenarges_bano,golenarges_bano,"???? #????_????? ?? ????? ?? ????? ??? ?? ?? ????? ???...
?? ?? ??? ???? ????? ?? ??? ?? ??? ?????? ???? ???? ????? ?? ?? ??? ????? ??? ??? ????? ?? ??? ?????? ?? ?? ????? ?? ?????? ???? ???? ??????... #???_????
#???2030","Image may contain: 1 person, text",nn
https://www.instagram.com/p/Bwcfkj-HgFA/,golenarges_bano,esmaeil1925,???? ???? ???,"Image may contain: 1 person, text",pp
https://www.instagram.com/p/Bwcfkj-HgFA/,golenarges_bano,masud_051_,"??? ???? ??????? ?? ?? ??????? ?????? ??? ??????? ???? ????? ????!??","Image may contain: 1 person, text",n
https://www.instagram.com/p/BwbkRZPhCQ2/,man_enghelabiam20423,man_enghelabiam20423,"#??????_????_?????_??????
?? ??????? ????????? ????? ??? ?????
???? ?? ???? ???????
@fans_hassan_abbasi
@halalzadehaa .
.
.
.
.
.
.
.
.
.
.
#???_????? #????_???_????? #?????? #??? #??????? #????????_???_???? #????_??????? #??????? #???? #?????? #????????? #?????????? #????????? #??????_??? #???? #???2030 #???? #?????
#??_???????_??
@man_enghelabiam2042
www.aparat.com/man_enghelabiam",,m
https://www.instagram.com/p/BwbRVsPF26_/,hamaniranian,hamaniranian,"#??????_????_?????_??????
?? ??????? ????????? ????? ??? ?????
???? ?? ???? ???????
@fans_hassan_abbasi
@halalzadehaa .
.
.
.
.
.
.
.
.
.
.
#???_????? #????_???_????? #?????? #??? #??????? #????????_???_???? #????_??????? #??????? #???? #?????? #????????? #?????????? #????????? #??????_??? #???? #???2030 #???? #?????",,m
https://www.instagram.com/p/Bwa_wMZne6x/,moslem.niknam.info,moslem.niknam.info,"???? ???? ?????? ?? ??????? ???? ???#
_?????? ????? ? ??????? ??????? ?????? ??? ? ??????? ?????#
_???? ???? ???? ????? ??? ??? ?????? ???? ??? ?? ?? ??? ???????#
_?????????? ???? ??????? ????? ? ????? ??????? ?? ????? ?????????? ??????#
_???? ??????????? ??? ??? ?? ???? ????? ??? ????? ? ???????2030 ????? ?????????
_???? ????? ?????? ?????? ?? ????: ????? ?? ???#???2030 ?? ??????""??? ???? ???"" ???????!!!!!",,m
https://www.instagram.com/p/BwaAahxn6_R/,mohammad.dsk_,mohammad.dsk_,"#?????_???#??????
#??????_?????
#???????_??????_????????
#?????#??_????_????#?????_????
#???????#?????
#????????#????????
#?????#???2030
#???????#?????_????#????_??????
#????#????#?????_????
#????#?????#?????#?????_????
#????#??????#????_???
#???_????
#??????#down_with_usa
#down_with_israel
#down_with_saudie_arabie
.
@mahnaz_afshar @baharehrahnamaoriginal @parvizparastouei @fatemehgoudarzi @taraneh_alidoosti @sahardolatshahi @aliiiiiiiikarimi8 @alidaei @alioji @babakjahanbakhshoriginal @bahramradan @b.netanyahu?? @behnoosh_bakhtiari @behnoushtabatabai @cristiano ?? @ashkandejagah @elnazshakerdoost @saeedezatolahi @hamid.farrokhnezhad @omidhajili @shahaab_hosseini @rezagolzar @homayounshajarian @parvizparastouei @paymanmaadi @rambodjavan1 @hassan_reyvandi @rezayazdanioriginal @jzarif_ir @seyed.mostafa.tajzade @khatamy @rabeh_oskouie @fatemehmotamedarya @tahminehmilani @leilabolukat @realdonaldtrump","Image may contain: 1 person, text",m
https://www.instagram.com/p/BwaAahxn6_R/,mohammad.dsk_,yaldahoseiny9282,??? ??? ????????? ?? ??? ?? ???? ??????? ?????? ???? ??? ??????? ????? ???,"Image may contain: 1 person, text",nn
https://www.instagram.com/p/BwZXN_hA3v-/,m.bjad,m.bjad,"?????? ?????? ????????? ???????? ???????? ??????????? ?????????? ???????? ????? ????????? ???????? ?????? ????????????? ???????? ? ????????? ????? ??????? ? ???? ???????????? ??? ???????????
#????#????#???#?????#??????#??????_?????_???????_??????_???????_????_????????_??????_?????_??????_??????_ #??????_?????????? #??????_??? #??????_?????? #??????_???????? #??????_???????? #??????_?????? #??????_??????ksa #????????_?????????_??????? #????????_????????? #????????_?????????_?????? #photography #instagram #landscape #pg_life#arab#3seereye#photography
#????2030 #???2030 #????? #????","Image may contain: mountain, sky, cloud, outdoor and nature",m
https://www.instagram.com/p/BwZXN_hA3v-/,m.bjad,la__x_,??? ?????,"Image may contain: mountain, sky, cloud, outdoor and nature",p
https://www.instagram.com/p/BwY-XoBpGam/,majidshiri2,majidshiri2,".
??? ?????? ????? ?? ???? ???? ???2030 ????? ?????
??? ???? ???? ?? ??????? ????? ?? ??? ""?????? ???? ? ??????? ..."" ??? ???? ??? ???? ????? ???? ?? ? ???????? ??? ?????? ? ?? ????? ??? ? ??? ???? ???? ??? ????? ??? ???? ? ?????? ? ??? ? ???? ? ... ????? ?? ?? ???? ??? ??? ?? ?????? ????????? ?? ????? ?? ?? ???????? ???????? ???.
??? ???????? ????? ???? ??? ????? ????? ????? ? ??? ???????? ????? ?? ??? ???? ??? ?????? ???.
#???2030",,nn
https://www.instagram.com/p/BwX2TpaFdsO/,a_ada2005,a_ada2005,"#???_????_??????_??????
???? ???? ????? ?? ??????? #????_????? #???_????? ?.. ?????? ????? ????? ?????? ? ???? ???? ?????.
???? ?? ???? ??? ?? ???? ????? ?? ????? ???? ?? ??????? ????? ?????? ?? ????? #???2030 ?? ???.
?? ????? ???? ????? ????? ?? ???? ??? 2030 ?? ??????.
#???2030
#????_?????",,n
